airline,year,quarter,metric,source_type,reason_code
SAVE,2018,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2018,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2019,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2019,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2019,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2019,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2019,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2020,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2020,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2020,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2020,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2020,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2021,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2021,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2021,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2021,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2021,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2022,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2022,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2022,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2022,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2022,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2023,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2023,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2023,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2023,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2023,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2024,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2024,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2024,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2024,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2024,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2025,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2025,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2025,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2025,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2025,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SAVE,2014,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2014,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2014,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2014,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2014,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2015,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2015,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2015,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2015,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2015,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2016,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2016,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2016,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2016,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2016,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2017,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2017,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2017,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2017,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2017,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2018,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2018,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2018,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2018,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2018,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2019,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2019,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2019,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2019,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2019,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2020,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2020,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2020,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2020,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2020,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2021,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2021,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2021,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2021,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2021,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2022,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2022,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2022,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2022,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2022,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2023,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2023,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2023,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2023,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2023,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2024,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2024,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2024,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2024,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2024,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2025,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2025,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2025,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2025,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2025,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SAVE,2014,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2014,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2014,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2014,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2014,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2015,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2015,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2015,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2015,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2015,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2016,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2016,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2016,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2016,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2016,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2017,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2017,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2017,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2017,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2017,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2018,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2018,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2018,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2018,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2018,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2019,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2019,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2019,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2019,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2019,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2020,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2020,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2020,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2020,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2020,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2021,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2021,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2021,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2021,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2021,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2022,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2022,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2022,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2022,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2022,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2023,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2023,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2023,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2023,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2023,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2024,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2024,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2024,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2024,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2024,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2025,FY,RPM,manual_only,NO_MANUAL_ROW
SAVE,2025,Q1,RPM,manual_only,NO_MANUAL_ROW
SAVE,2025,Q2,RPM,manual_only,NO_MANUAL_ROW
SAVE,2025,Q3,RPM,manual_only,NO_MANUAL_ROW
SAVE,2025,Q4,RPM,manual_only,NO_MANUAL_ROW
SAVE,2014,FY,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2014,Q1,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2014,Q2,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2014,Q3,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2014,Q4,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2015,FY,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2015,Q1,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2015,Q2,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2015,Q3,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2015,Q4,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2016,Q1,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2016,Q2,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2017,Q1,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SAVE,2017,Q2,Short-Term Investments,auto_xbrl,NO_AUTO_VALUE
SKYW,2014,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2014,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2014,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2014,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2014,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2015,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2015,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2015,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2015,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2015,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2016,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2016,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2016,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2016,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2016,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2017,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2017,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2017,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2017,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2017,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2018,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2018,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2018,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2018,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2018,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2019,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2019,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2019,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2019,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2019,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2020,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2020,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2020,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2020,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2020,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2021,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2021,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2021,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2021,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2021,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2022,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2022,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2022,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2022,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2022,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2023,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2023,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2023,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2023,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2023,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2024,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2024,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2024,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2024,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2024,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2025,FY,ASM,manual_only,NO_MANUAL_ROW
SKYW,2025,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2025,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2025,Q3,ASM,manual_only,NO_MANUAL_ROW
SKYW,2025,Q4,ASM,manual_only,NO_MANUAL_ROW
SKYW,2026,Q1,ASM,manual_only,NO_MANUAL_ROW
SKYW,2026,Q2,ASM,manual_only,NO_MANUAL_ROW
SKYW,2018,FY,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2018,Q1,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2018,Q2,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2018,Q3,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2018,Q4,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2019,Q1,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2019,Q2,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2019,Q3,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2019,Q4,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2020,Q1,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2020,Q2,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2020,Q4,Operating Expenses,auto_xbrl,NO_AUTO_VALUE
SKYW,2014,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2014,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2014,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2014,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2014,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2015,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2015,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2015,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2015,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2015,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2016,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2016,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2016,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2016,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2016,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2017,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2017,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2017,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2017,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2017,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2018,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2018,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2018,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2018,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2018,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2019,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2019,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2019,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2019,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2019,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2020,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2020,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2020,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2020,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2020,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2021,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2021,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2021,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2021,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2021,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2022,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2022,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2022,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2022,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2022,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2023,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2023,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2023,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2023,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2023,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2024,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2024,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2024,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2024,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2024,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2025,FY,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2025,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2025,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2025,Q3,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2025,Q4,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2026,Q1,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2026,Q2,Passenger Revenue,manual_only,NO_MANUAL_ROW
SKYW,2014,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2014,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2014,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2014,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2014,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2015,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2015,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2015,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2015,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2015,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2016,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2016,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2016,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2016,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2016,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2017,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2017,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2017,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2017,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2017,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2018,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2018,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2018,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2018,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2018,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2019,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2019,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2019,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2019,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2019,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2020,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2020,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2020,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2020,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2020,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2021,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2021,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2021,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2021,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2021,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2022,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2022,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2022,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2022,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2022,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2023,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2023,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2023,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2023,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2023,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2024,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2024,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2024,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2024,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2024,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2025,FY,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2025,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2025,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2025,Q3,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2025,Q4,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2026,Q1,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2026,Q2,Profit Sharing,manual_only,NO_MANUAL_ROW
SKYW,2014,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2014,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2014,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2014,Q3,RPM,manual_only,NO_MANUAL_ROW
SKYW,2014,Q4,RPM,manual_only,NO_MANUAL_ROW
SKYW,2015,FY,RPM,manual_only,NO_MANUAL_ROW
SKYW,2015,Q1,RPM,manual_only,NO_MANUAL_ROW
SKYW,2015,Q2,RPM,manual_only,NO_MANUAL_ROW
SKYW,2015,Q3,RPM,manual_only,NO_MANUAL_ROW
